movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
Grosse Pointe Blank ,2,8,2,2,107,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73347,30,81,3,5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.867635733,GT_64
Tower Heist ,8,15,4,4,104,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110073,21,65,2,22,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040122067,LET_64
Don't Say a Word ,6,20,4,1,113,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40362,7,1,12,35,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09994952,LET_64
I Don't Know How She Does It ,2,3,5,4,89,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16437,11,1,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4016350833,LET_64
Journey 2: The Mysterious Island ,3,14,21,6,94,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67296,9,2,42,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314079,LET_64
Terminator Genisys ,2,31,1,2,126,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188457,3,2,32,25,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5789163548,GT_64
The Fog ,12,15,11,4,89,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46492,28,3,2,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.378,GT_64
Kung Fu Panda 3 ,1,31,23,8,95,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64322,6,10,4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9898169862,GT_64
The Possession ,2,4,2,2,92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,3,3,16,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.508737071,LET_64
Inside Man ,16,30,6,4,129,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273108,20,45,2,93,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.966769778,GT_64
The Boxtrolls ,1,1,2,6,96,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40883,12,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8467939833,GT_64
The Adventures of Rocky & Bullwinkle ,1,46,9,5,92,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16611,1,65,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3421132895,LET_64
Hidalgo ,4,31,14,5,136,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67856,3,11,14,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67286731,GT_64
Rush Hour 3 ,8,3,4,1,91,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121084,2,5,8,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005775,LET_64
Baby Geniuses ,2,8,5,6,97,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19547,27,53,5,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.507886611,LET_64
Hot Tub Time Machine ,3,2,4,3,101,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139184,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39482275,LET_64
See Spot Run ,5,9,3,10,94,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7392,53,65,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9530707429,LET_64
Mercury Rising ,5,36,6,3,111,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54314,2,53,2,65,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54900845,LET_64
Limbo ,4,6,2,1,126,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158,11,42,2,39,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249725875,GT_64
The Cave ,1,7,11,2,93,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28606,7,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4962676,LET_64
The Watch ,3,9,4,5,102,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104066,72,42,10,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5051551912,LET_64
American Wedding ,3,10,4,12,74,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162331,7,3,17,126,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.897349182,LET_64
The Texas Chainsaw Massacre 2 ,6,2,1,1,101,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19234,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.70763234,LET_64
The Land Before Time ,3,2,1,2,69,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61753,1,2,8,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84742768,GT_64
Big Mommas: Like Father; Like Son ,5,5,9,3,113,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19671,23,125,1,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184746125,LET_64
Happy Christmas ,2,15,5,7,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5507,2,7,7,2,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4297714286,LET_64
On the Line ,2,4,6,2,85,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3662,4,2,1,142,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2722964375,LET_64
The Big Wedding ,1,24,46,6,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37493,8,23,28,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6224123429,LET_64
The Fisher King ,3,21,4,1,137,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63274,52,3,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.745645458,GT_64
Texas Chainsaw 3D ,2,3,1,2,92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35131,4,16,7,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.121296,LET_64
Be Cool ,7,21,5,9,118,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59435,10,8,13,27,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05299517,LET_64
Love & Other Drugs ,7,19,22,24,112,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143368,35,16,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0785844,GT_64
Over the Hedge ,4,36,20,13,83,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127345,9,12,11,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93774175,GT_64
Catwoman ,1,9,3,5,87,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87451,2,4,19,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4019871,LET_64
Over Her Dead Body ,1,19,3,3,95,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21268,8,6,28,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756367,LET_64
The Wraith ,1,7,7,1,93,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10082,3,96,17,93,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.296296296,LET_64
Tank Girl ,2,16,2,4,104,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24790,1,3,21,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16257332,LET_64
Drive Angry ,4,30,9,4,104,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81800,27,8,2,22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21413572,LET_64
Big ,4,27,14,16,130,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153468,126,6,83,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387154111,GT_64
The Mist ,4,7,4,6,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220475,1,3,1,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421812889,GT_64
The Doors ,10,7,3,5,140,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,68159,96,3,7,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9258892632,GT_64
What a Girl Wants ,3,6,2,11,105,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48095,12,6,7,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79952525,LET_64
Without a Paddle ,4,1,2,1,95,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37479,96,126,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.060865,LET_64
An American Carol ,5,1,4,2,83,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8560,2,40,2,2,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5834766667,LET_64
Furious 7 ,7,16,17,16,140,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278232,1,34,49,3,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.842284789,GT_64
Money Monster ,3,25,3,5,98,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19611,96,18,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518834519,GT_64
Little Nicky ,4,24,14,8,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80639,7,7,1,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4930358875,LET_64
Stake Land ,1,2,1,1,98,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34263,4,10,6,33,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02841384615,GT_64
Warlock: The Armageddon ,1,6,2,1,98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.300893,LET_64
27 Dresses ,5,24,1,1,111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124501,9,1,126,142,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5602104,LET_64
The Perfect Match ,4,10,2,1,96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.931674,LET_64
Cloudy with a Chance of Meatballs ,3,9,3,1,90,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152601,12,1,10,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24870275,GT_64
Not Another Teen Movie ,1,9,1,3,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80305,8,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367659438,LET_64
Blue Jasmine ,18,2,2,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150082,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.855826167,GT_64
The Hangover ,7,20,9,12,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583341,2,35,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.923239171,GT_64
My Stepmother Is an Alien ,3,14,10,3,105,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21079,72,7,1,19,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6927,LET_64
Neighbors ,5,2,2,4,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216581,1,52,16,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3364725,LET_64
Save the Last Dance ,3,4,3,2,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47876,21,12,2,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.002944308,LET_64
The Terminal ,24,27,6,2,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303864,13,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283871317,GT_64
Iron Man 2 ,5,27,19,16,124,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522371,1,27,1,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560287165,GT_64
Scream 2 ,12,8,17,1,120,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124941,40,2,8,2,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.222265583,LET_64
Under Siege 2: Dark Territory ,1,5,1,3,92,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35918,2,3,5,29,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8337347167,LET_64
Cast Away ,13,27,2,2,143,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394317,38,42,142,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5958942,GT_64
Midnight Run ,4,46,4,9,126,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54042,5,10,65,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280453533,GT_64
Kingdom of Heaven ,14,20,8,1,194,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,217373,1,1,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3645899846,GT_64
American Pie 2 ,2,10,7,12,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200260,17,2,40,43,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836560667,LET_64
The Witch ,1,5,1,1,92,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66483,2,1,3,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.182369143,GT_64
Ted ,3,13,5,9,112,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471644,4,20,22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3725736,GT_64
Rush Hour 2 ,8,1,1,2,90,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160440,10,17,4,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.512649489,GT_64
Kindergarten Cop ,8,5,5,1,111,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107801,1,1,1,52,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.517603385,LET_64
The Fourth Kind ,1,9,8,1,98,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63108,3,11,72,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546448,LET_64
Leaving Las Vegas ,2,30,4,6,111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93894,11,25,142,17,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.880096389,GT_64
Vampires ,12,1,8,4,104,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42664,2,2,11,33,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01206975,LET_64
Swimfan ,2,5,2,6,85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300,81,34,7,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.360461882,LET_64
300 ,8,19,7,2,117,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,607235,30,8,4,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.239886,GT_64
The Brass Teapot ,1,6,11,6,101,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11965,1,3,47,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007381111111,LET_64
End of Watch ,7,19,15,7,109,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181025,7,93,12,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.854714429,GT_64
Doogal ,1,4,2,2,77,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3851,11,3,24,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36914965,LET_64
Shall We Dance ,4,5,4,5,106,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35508,21,1,1,142,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15775764,LET_64
Victor Frankenstein ,5,5,4,3,110,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28618,4,18,3,4,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337975,LET_64
Gattaca ,5,7,6,1,106,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220591,8,32,2,19,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3427675833,GT_64
The Mothman Prophecies ,2,7,8,1,119,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63677,20,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10089675,GT_64
How Do You Know ,3,1,1,1,121,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35066,2,6,142,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2517718333,LET_64
Sweet November ,1,23,22,9,119,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70292,6,17,45,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629454125,GT_64
The Smurfs ,6,1,1,1,103,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66593,1,27,83,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.296492345,LET_64
Bats ,1,3,9,3,91,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8294,1,3,3,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.561504462,LET_64
Robin Hood ,14,5,13,1,156,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,211765,1,1,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526098675,GT_64
Striptease ,2,14,2,6,117,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34896,2,17,7,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,LET_64
AVP: Alien vs. Predator ,3,8,3,2,109,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143628,72,6,3,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338018267,LET_64
A Bridge Too Far ,1,4,1,1,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,40277,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953846154,GT_64
Cloudy with a Chance of Meatballs 2 ,1,9,2,1,95,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64387,12,8,42,2,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535814962,GT_64
Big Miracle ,4,6,10,2,107,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15231,1,22,32,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502849125,GT_64
Urbania ,1,2,2,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742,1,1,27,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.564973333,GT_64
Bring It On ,4,20,3,1,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70141,4,2,81,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.835355,LET_64
The Glass House ,1,6,12,3,106,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25462,14,20,96,126,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5983810333,LET_64
The Patriot ,7,10,6,18,142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,207613,1,2,7,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030275836,GT_64
Source Code ,2,19,3,2,93,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379462,2,4,4,34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709278188,GT_64
Zoom ,3,8,13,7,83,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15015,1,4,4,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3323212857,LET_64
Beyond the Mat ,1,1,1,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6790,4,48,19,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09514,GT_64
Goodfellas ,20,46,12,10,146,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,728685,7,22,18,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87345576,GT_64
The Gambler ,3,7,2,2,111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48562,45,2,10,22,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34524884,LET_64
Go ,7,1,4,2,102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59474,1,48,41,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.591123538,GT_64
Paul ,3,1,1,1,109,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192462,72,3,4,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934284625,GT_64
